 * Serving Flask app "main" (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: on
/usr/local/lib/python3.6/dist-packages/flask_sqlalchemy/__init__.py:835: FSADeprecationWarning: SQLALCHEMY_TRACK_MODIFICATIONS adds significant overhead and will be disabled by default in the future.  Set it to True or False to suppress this warning.
  'SQLALCHEMY_TRACK_MODIFICATIONS adds significant overhead and '
 * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
 * Restarting with stat
/usr/local/lib/python3.6/dist-packages/flask_sqlalchemy/__init__.py:835: FSADeprecationWarning: SQLALCHEMY_TRACK_MODIFICATIONS adds significant overhead and will be disabled by default in the future.  Set it to True or False to suppress this warning.
  'SQLALCHEMY_TRACK_MODIFICATIONS adds significant overhead and '
 * Debugger is active!
 * Debugger PIN: 177-277-216
1.39.204.94 - - [20/Dec/2019 13:10:16] "GET /favicon.ico HTTP/1.1" 404 -
1.39.204.94 - - [20/Dec/2019 13:10:25] "GET /about HTTP/1.1" 200 -
1.39.204.94 - - [20/Dec/2019 13:10:27] "GET /static/img/about1.jpg HTTP/1.1" 200 -
1.39.222.82 - - [20/Dec/2019 13:11:46] "GET / HTTP/1.1" 200 -
1.39.222.82 - - [20/Dec/2019 13:11:51] "GET /about HTTP/1.1" 200 -
1.39.222.82 - - [20/Dec/2019 13:11:51] "GET /static/img/about1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:57] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:57] "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:57] "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:57] "GET /static/css/clean-blog.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:57] "GET /static/js/clean-blog.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:57] "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:58] "GET /static/img/coding.jpg HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:58] "GET /static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:58] "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:58] "GET /static/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:59] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:59] "GET /static/css/clean-blog.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:15:59] "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:00] "GET /static/js/clean-blog.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:00] "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:00] "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:00] "GET /static/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:00] "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:00] "GET /static/img/coding.jpg HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:01] "GET /static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:04] "GET / HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:05] "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:05] "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:05] "GET /static/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:05] "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:05] "GET /static/js/clean-blog.min.js HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:05] "GET /static/css/clean-blog.min.css HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:06] "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:06] "GET /static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:06] "GET /static/img/coding.jpg HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:06] "GET /favicon.ico HTTP/1.1" 404 -
66.249.82.158 - - [20/Dec/2019 13:16:06] "GET / HTTP/1.1" 200 -
66.249.82.156 - - [20/Dec/2019 13:16:07] "GET /static/css/clean-blog.min.css HTTP/1.1" 200 -
66.249.82.157 - - [20/Dec/2019 13:16:07] "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
66.249.82.158 - - [20/Dec/2019 13:16:07] "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 -
66.249.82.157 - - [20/Dec/2019 13:16:07] "GET /static/js/clean-blog.min.js HTTP/1.1" 200 -
66.249.82.156 - - [20/Dec/2019 13:16:07] "GET /static/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 -
66.249.82.158 - - [20/Dec/2019 13:16:07] "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 -
66.249.82.157 - - [20/Dec/2019 13:16:07] "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 -
66.249.82.157 - - [20/Dec/2019 13:16:07] "GET /static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 -
66.249.82.158 - - [20/Dec/2019 13:16:07] "GET /static/img/coding.jpg HTTP/1.1" 200 -
103.82.80.75 - - [20/Dec/2019 13:16:33] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:42] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:42] "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:42] "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:42] "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:42] "GET /static/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:42] "GET /static/css/clean-blog.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:42] "GET /static/js/clean-blog.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:42] "GET /static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:42] "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:42] "GET /static/img/coding.jpg HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:43] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [20/Dec/2019 13:16:44] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:44] "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:44] "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:44] "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:44] "GET /static/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:44] "GET /static/css/clean-blog.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:44] "GET /static/img/coding.jpg HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:44] "GET /static/js/clean-blog.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:44] "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:44] "GET /static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:45] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [20/Dec/2019 13:16:46] "GET /about HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:46] "GET /static/img/about1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:47] "GET /contact HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:16:48] "GET /static/img/contact-bg.jpg HTTP/1.1" 200 -
223.188.113.63 - - [20/Dec/2019 13:36:57] "GET / HTTP/1.1" 200 -
223.188.113.63 - - [20/Dec/2019 13:36:59] "GET /favicon.ico HTTP/1.1" 404 -
223.188.113.63 - - [20/Dec/2019 13:37:01] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:31] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:32] "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:32] "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:32] "GET /static/css/clean-blog.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:32] "GET /static/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:32] "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:32] "GET /static/js/clean-blog.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:32] "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:32] "GET /static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:32] "GET /static/img/coding.jpg HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:38:33] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [20/Dec/2019 13:42:32] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:42:32] "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:42:32] "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 -
